audiofile,tempo,danceability,instrumentalvoice,style,arousal,valence
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0K/0KBPhw0qAiWCFhF8sQlTPX.mp3,96.73682403564452,1.6420389413833618,instrumental,Hip Hop---Boom Bap,3.7721257,5.126998
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0K/0Kpqa4Ikh0stqTeHrFvMtI.mp3,99.45492553710938,1.1994082927703855,instrumental,Folk_ World_ & Country---Flamenco,5.956378,5.324376
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/7e/7eTz5kdGtMw8LEux7dvZMZ.mp3,79.86119079589844,1.1777865886688232,voice,Hip Hop---Conscious,4.996285,5.4918113
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/7e/7exYruFYoufMVu4RZboqvk.mp3,172.26559448242188,1.2435901165008545,voice,Rock---Punk,4.296669,6.687384
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0h/0hgLHFyN9u3WqkK2ofpuUX.mp3,113.89138793945312,1.1624009609222412,voice,Rock---Alternative Rock,5.290625,5.8463707
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2b/2bRzvuNVNrWiSvzIzLMMVY.mp3,144.9813232421875,1.4010902643203735,instrumental,Electronic---Psy-Trance,6.171322,7.692271
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/07/07TPuafzY3XgX23Yb0ZtRE.mp3,135.5894012451172,1.2357004880905151,instrumental,Rock---Doom Metal,4.217874,6.5806713
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4N/4NGNiR0zwa26sxjeKbv59z.mp3,89.59801483154297,1.3789708614349363,instrumental,Electronic---Synthwave,4.565173,5.2903833
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1e/1eG5Ze9jd96JU9wJTWcyGU.mp3,144.8506317138672,1.1919821500778198,instrumental,Jazz---Fusion,5.6440873,5.3707666
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6n/6nTI9wXts9UG7ZY8oAYMLb.mp3,138.6878204345703,1.2032194137573242,voice,Hip Hop---Grime,6.2677345,7.3726234
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/23/23UvVI3p5FBsz3G1Bx9Cfb.mp3,149.04525756835938,1.5831854343414309,voice,Rock---Alternative Rock,5.786333,6.3782363
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3t/3tv81tHYxRmo9ebapsxI5b.mp3,110.60721588134766,1.176594614982605,voice,Pop---Bubblegum,5.4758735,5.4308643
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3t/3txeUReiOBdPoxKJyxfMzo.mp3,83.79443359375,1.1170765161514282,voice,Folk_ World_ & Country---Folk,4.709786,4.4556584
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0a/0as1ExbIJLK9kkf84eLIB8.mp3,96.0329360961914,1.2834876775741575,voice,Rock---Hard Rock,5.2384443,6.2523646
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/60/60Qeo1Scimg7y73j8nhCbj.mp3,118.31575012207033,1.1752928495407104,voice,Folk_ World_ & Country---Catalan Music,4.3802094,3.7234404
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1Z/1Z0Og04xgi5b7GW68feFtS.mp3,97.63534545898438,1.123267412185669,voice,Latin---Nueva Cancion,4.9070516,4.0849624
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2A/2AsRewvDALzPO6QiYud5Fg.mp3,122.71839141845705,1.2958898544311523,voice,Rock---Blues Rock,5.9483886,6.368029
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5U/5UxisGgH8zs35aUcMUXnJg.mp3,85.86774444580078,1.338351130485535,voice,Latin---Cumbia,5.4688387,5.898173
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5U/5UugTOrDsgMNrX0HNtv9Hw.mp3,75.70137786865234,1.560404658317566,instrumental,Rock---Punk,6.024427,6.9667735
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2R/2Rmw7J0krEU75ffhkaK93D.mp3,148.0482940673828,2.110304355621338,voice,Pop---K-pop,5.7227306,6.848282
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5s/5struCyx3dfKEm0psnHTqZ.mp3,96.33538818359376,1.6264526844024658,voice,Rock---Punk,5.1496687,6.862111
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5s/5sMIFZaagXcwKiSfl95zIW.mp3,126.52230072021484,1.1369231939315796,voice,Rock---Hard Rock,5.7472434,6.0416007
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3f/3ffVxUKnfZEHU664DrhMNC.mp3,144.5740509033203,0.7763499021530151,instrumental,Classical---Neo-Romantic,4.9431033,4.782345
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/7t/7tnW6y68HGjOjksXOy9m0X.mp3,76.61029815673828,1.4542566537857056,voice,Hip Hop---Gangsta,5.1593065,6.59053
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/7t/7ttC9n3eNbNlf62mmNp1D9.mp3,161.93313598632812,1.189996361732483,voice,Latin---Compas,5.908189,6.0361657
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/7A/7AmXyCCUwKVqlyTLq9QrZt.mp3,101.48184967041016,1.3835945129394531,voice,Pop---Bollywood,5.149932,5.0295153
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6r/6r1LLf24uQ9ADCaUBfpIm3.mp3,85.99971771240234,1.4039623737335205,voice,Electronic---Freestyle,6.031378,6.7658057
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0X/0X4JXhlB4e0ivfkPdIsWk4.mp3,136.85914611816406,1.4697266817092896,voice,Hip Hop---Cloud Rap,5.5256495,6.2827187
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0X/0XE1mgK78hf5AoB3omKQcQ.mp3,104.87480926513672,1.7262216806411743,voice,Hip Hop---Grime,5.686103,6.3971934
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6W/6WXGimicuA0i6M5p6tyTph.mp3,138.62744140625,1.5675815343856812,instrumental,Rock---Hard Rock,4.0356307,5.454029
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6W/6WUXug1ct0zDJAkpWauPTz.mp3,129.28309631347656,1.2697288990020752,voice,Rock---Stoner Rock,5.166372,6.489984
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6W/6WP125wBI7JmUJsmqAu5Uw.mp3,123.29712677001952,1.1285163164138794,instrumental,Classical---Baroque,5.498422,4.879805
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6N/6N74wdjD7pY32JMvuaqwY1.mp3,149.0630645751953,1.634958267211914,voice,Reggae---Soca,6.566349,7.3737254
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5t/5tN7qWtwG9i8LniUUGDiRh.mp3,111.57913970947266,1.141298532485962,voice,Pop---Ballad,4.5986686,4.060079
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5t/5theMlNBtF80y4WXPzSCAZ.mp3,89.91407775878906,0.9481735229492188,voice,Rock---Alternative Rock,3.8976421,3.7209332
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5t/5tmfMTIASPKcpjZbc9Ed9X.mp3,142.7914276123047,1.8760746717453003,voice,Electronic---Euro House,6.0208826,6.660604
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/58/58gPIRzKQteZDwUQKQAj0q.mp3,95.79840850830078,1.4197816848754885,voice,Jazz---Afrobeat,5.4417763,5.7564073
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5r/5r9YDkHwNyxM93AhGa4W2x.mp3,129.72132873535156,0.8903908133506775,voice,Pop---Ballad,4.5076785,3.523564
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0l/0lecBzcZyDFPE3CZWcqM68.mp3,111.97188568115234,1.486804485321045,voice,Hip Hop---Cloud Rap,5.665843,6.140093
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/04/04g12Xwd7FWYfJF0eZHoBZ.mp3,113.00666809082033,1.8568402528762813,voice,Electronic---Disco,5.4217744,5.2956605
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2I/2IkM8zrt6Y1F344CNfaDA0.mp3,172.26565551757812,1.1225483417510986,voice,Funk / Soul---Soul,4.5702333,5.059088
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2I/2Irk3JNIVcCxOEdw3jod7v.mp3,112.08341217041016,1.8762494325637813,voice,Reggae---Dancehall,5.7201753,6.610646
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3w/3wFM4Badvze6SrqDwDKqhI.mp3,105.94116973876952,1.294740915298462,voice,Folk_ World_ & Country---Éntekhno,4.7575035,4.371111
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2g/2g1iGeIryjHnz1OV0ov7uy.mp3,108.2177505493164,1.1817368268966677,instrumental,Electronic---Chillwave,5.446078,6.0013924
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0L/0LMAnnqFP4tl1vLBefyjBM.mp3,87.00873565673828,1.1118930578231812,instrumental,Electronic---Drum n Bass,5.1727676,4.457225
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3Y/3Ysp3adz5QveNekjuE54M2.mp3,128.25709533691406,2.43336820602417,voice,Brass & Military---Brass Band,5.389687,5.2883706
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3K/3KuTreMJBu5jmtLOB6XDVH.mp3,89.91154479980469,1.4405527114868164,instrumental,Rock---Punk,6.42858,7.8117476
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6i/6i34WfBMN1PHXLgkCESgSD.mp3,118.23077392578124,1.067368984222412,instrumental,Funk / Soul---Funk,5.8135767,5.2144966
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0s/0spep9kiVz8ygYXCy4WCcz.mp3,81.7655029296875,1.309588074684143,voice,Rock---Hard Rock,5.438157,5.7303023
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4Y/4Y3ijvqAUPOD96zdfaKKGB.mp3,82.4056625366211,1.5247405767440796,voice,Hip Hop---Conscious,5.5253363,5.426905
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4Y/4YrhSG34HhKzROD6AZAzH4.mp3,163.23556518554688,1.0145893096923828,voice,Non-Music---Poetry,4.885505,4.2083435
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4q/4qPPi3Uik4SgCGLOf2CYTW.mp3,136.0724334716797,2.152465581893921,voice,Pop---Parody,5.6582866,5.2754807
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5R/5RTCCzT4DobPquPUY7rmEa.mp3,92.25318145751952,2.208892822265625,voice,Rock---Punk,6.5209594,7.2185726
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/42/42dM6rp5XN6zkjQrFxDWoz.mp3,103.80731964111328,1.5971332788467407,instrumental,Rock---Melodic Death Metal,4.094282,6.308907
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/21/21CGrlS7mgD8KpH2l7A5eM.mp3,96.75691223144533,1.2503620386123655,voice,Rock---Punk,5.0165153,6.578749
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/22/22S5Zv6lRvDpqg6DlsIowE.mp3,134.37490844726562,1.1192654371261597,voice,Hip Hop---Grime,5.2234807,7.1731663
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1g/1gd4MUZOeQVS786M9eaWNa.mp3,84.8476333618164,1.3171908855438232,voice,Rock---Alternative Rock,5.074419,5.9115357
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5m/5mtt89ykWHW1lBfFIk3EdE.mp3,74.25960540771484,1.8746414184570312,instrumental,Electronic---Experimental,4.84518,4.8489723
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3E/3EhFKg4Mr0ZccQtk14At04.mp3,147.645751953125,1.024720311164856,instrumental,Rock---Psychedelic Rock,4.5989823,6.0522876
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/7J/7JW6uWUiEaQtlbXKu9lPXA.mp3,109.8128662109375,1.4823757410049438,voice,Latin---Mariachi,5.734709,4.775374
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5J/5JlNZgOmtmYeStPjUtGYht.mp3,156.22755432128906,1.461884379386902,voice,Hip Hop---Bounce,5.390791,4.769784
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5J/5J75XVGjLun4r6KtRuw6Iu.mp3,140.03421020507812,1.7387274503707886,voice,Rock---Hardcore,4.211839,6.591936
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0W/0WvldkIUbpJ5zf7cXeQw5W.mp3,134.97320556640625,1.243008375167847,voice,Funk / Soul---Funk,6.459907,6.48653
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0W/0WrimsrXiOXpXELVVDLJtm.mp3,135.29901123046875,1.2149759531021118,voice,Rock---Pop Rock,5.9608293,6.5005555
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/29/296xJoyKriopOR3ULjD4BF.mp3,104.03435516357422,1.1223443746566772,voice,Hip Hop---Crunk,4.8649173,6.246538
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4l/4l27J9YJWlSnwRYR1m2Oxa.mp3,129.68113708496094,1.5240391492843628,voice,Rock---Alternative Rock,4.4676733,6.0122285
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0c/0cSR4OcZFpdAaqFBd4UGxH.mp3,90.58080291748048,1.1423466205596924,voice,Electronic---Hardcore,3.734766,5.703284
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0c/0c9D6pGrjTDsasFagndskl.mp3,127.9912567138672,1.5915842056274414,voice,Rock---Indie Rock,5.311349,4.552006
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0c/0c0sFl6874smezFwbIYpYB.mp3,151.75677490234375,1.3050645589828491,instrumental,Blues---Jump Blues,4.886269,5.3654003
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0k/0kz2gDRprPYrKTt3uqVGG3.mp3,99.95392608642578,1.0009608268737793,instrumental,Classical---Neo-Classical,4.0926204,2.8393395
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0k/0kvhrOfZ6CEivpHCfcpxfY.mp3,152.78868103027344,1.2564502954483032,instrumental,Rock---Folk Metal,4.828364,6.3698
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4c/4c11wlavT3E8z1PpdBM6C6.mp3,95.9236831665039,1.0491095781326294,voice,Rock---Indie Rock,4.8127246,4.991613
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3i/3isPe4YhpsCB7HnWmjie0n.mp3,153.1265411376953,1.7707676887512207,voice,Reggae---Reggae,6.442669,6.818446
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3i/3iWHDGWR8yiiRMlzebME4a.mp3,109.95294952392578,1.2791032791137695,voice,Electronic---Dubstep,5.4618917,6.866988
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3i/3iPJ039BamX9MIVZQWEnnL.mp3,121.97380065917967,1.3176933526992798,voice,Electronic---Tropical House,4.7695785,4.34004
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0F/0FXkdrwqxDT0reapLUDRRb.mp3,112.30207061767578,1.3471832275390625,voice,Funk / Soul---Disco,6.3218045,6.5731063
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4i/4iP5M94fGy0OGnTa5StcOg.mp3,94.9465789794922,1.8028500080108645,voice,Latin---Salsa,6.1752234,6.2806754
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1b/1b3DCnwkxeL75NdjEY7shK.mp3,88.00033569335938,1.417284607887268,voice,Funk / Soul---Neo Soul,4.7497854,5.306423
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6S/6SIg1MEo2mwSXdt8RpgclZ.mp3,150.58876037597656,1.1085994243621826,voice,Rock---Alternative Rock,5.3321013,6.1440215
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6S/6S0VmOUbGj2EhI7ucmZ0dm.mp3,131.4803924560547,1.2414430379867554,voice,Rock---Folk Rock,4.581173,3.8793278
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4j/4j9g5lEzUb7s3s8N2K8gAs.mp3,125.67288208007812,1.0244932174682615,voice,Folk_ World_ & Country---Indian Classical,4.614037,5.471592
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4j/4jJ9JnGw9JXL7X5Qz5l5D8.mp3,109.1631851196289,1.1641530990600586,instrumental,Rock---Blues Rock,5.0937214,6.635591
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/02/02nuAwiBkBYk8JiAc4Zvm0.mp3,80.00751495361328,0.9056512117385864,instrumental,Classical---Romantic,4.2713423,4.7725244
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/02/02bvRuH5YnVDu20eEG84l5.mp3,140.86293029785156,1.927628874778748,voice,Rock---Brit Pop,5.303658,6.40861
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/45/45oYs7ZmS2S5Jdd1Uzllfv.mp3,70.8863296508789,1.414363145828247,instrumental,Folk_ World_ & Country---Folk,5.822354,5.4519615
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/45/45Cvf4Z7MYQooNgXnaEgMS.mp3,142.846923828125,1.0518620014190674,voice,Latin---Nueva Cancion,4.5891013,4.114163
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2j/2j7WMNAPSknc94Id7Ciuas.mp3,128.2540283203125,1.8896714448928835,voice,Electronic---UK Garage,5.029191,5.86047
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5P/5PL9sofZPbGDwf7teLOxA3.mp3,164.0459747314453,1.2825361490249634,voice,Folk_ World_ & Country---Folk,5.741552,5.0963883
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5P/5PC5AT2g9CSEMTFywLPXpm.mp3,110.91000366210938,0.9726747870445251,voice,Latin---Reggaeton,4.7077994,4.3649206
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5P/5P86qtlnoX7NiyOIRMDH6e.mp3,94.13213348388672,2.006965160369873,voice,Hip Hop---Hardcore Hip-Hop,5.2841673,5.5680656
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6A/6AdQ1rD4U0GippNGIm7wJ7.mp3,124.9500961303711,1.0031070709228516,voice,Electronic---House,4.905175,4.9061623
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/2h/2hpXqoRW3ACTE2xLcQvLKo.mp3,128.88414001464844,1.721534252166748,instrumental,Electronic---Chiptune,6.672601,6.8948355
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1m/1mYuak8r3cARgizUjP5c70.mp3,114.82306671142578,1.023069143295288,instrumental,Rock---Blues Rock,4.4527183,4.6419153
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0v/0vO4Q3jR9tExcUvA4r82lV.mp3,105.75691223144533,1.0464427471160889,voice,Rock---Ethereal,5.6930523,5.21629
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/0v/0vmxxVMfJN21J3xX2uqzkg.mp3,81.09317779541016,0.9647548198699952,voice,Folk_ World_ & Country---Folk,4.261365,3.5809777
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1w/1wXBKOr8XOl1btNa2EI01T.mp3,118.32279205322266,1.4937893152236938,voice,Hip Hop---Trap,4.8489966,5.1044893
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1w/1wUCP5vN1zau2PUJfaZwwP.mp3,82.9166030883789,1.4575923681259155,voice,Hip Hop---Instrumental,5.640682,4.6379776
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/1V/1V0AOdjL0JKQAPTkLntA0Q.mp3,89.97331237792969,1.102202296257019,voice,Hip Hop---Cloud Rap,5.0208335,5.5535874
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/51/51tWcK9KRc2WyleZ82AGT4.mp3,110.08563995361328,1.7714298963546753,voice,Electronic---Synthwave,5.7287817,5.928555
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4A/4ABuNSGZrso5TBSZZfAiZX.mp3,105.00631713867188,2.140037775039673,voice,Electronic---Disco,5.7713675,6.169476
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/4A/4ApcjQZkNhsB6ZGzaKoYc5.mp3,101.3341293334961,1.036308526992798,voice,Folk_ World_ & Country---Folk,4.93699,4.6046305
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3L/3Ldihd4TdwG3n6cBmQ6scP.mp3,136.07960510253906,0.996052622795105,voice,Rock---Hard Rock,6.391644,7.4436836
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3L/3LR2GwVH3CTCXV7VuetnN8.mp3,99.36943817138672,1.5975241661071775,voice,Hip Hop---Trap,5.2174478,5.68954
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6P/6PCNTCmMWK2ekS6U6V6VtJ.mp3,128.41720581054688,2.656376361846924,voice,Electronic---House,6.0731015,7.6587734
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6P/6P1s7Ffx5Z4HLoQKuIgnZq.mp3,111.2599105834961,1.0222023725509644,voice,Folk_ World_ & Country---Polka,6.040075,6.4445076
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/48/48QAOGquDSXtpJlu5O5Zb7.mp3,82.88357543945312,1.201248049736023,voice,Folk_ World_ & Country---Folk,4.0592904,3.682829
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/00/00VF5eNaRKQXrrhj4gr601.mp3,119.8346710205078,1.702200412750244,voice,Electronic---House,5.3655295,5.861244
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/3P/3PZiOxOlrIxnVQR83ebC8O.mp3,148.0594940185547,1.5838477611541748,voice,Reggae---Dub,5.9272666,6.105958
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/5F/5FwWDLc0qKR7dYsthePn4S.mp3,125.90301513671876,0.975915789604187,voice,Electronic---Dance-pop,5.121785,6.0015984
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.006/6O/6OVjDRAOfzHxSFsh3BWXnc.mp3,125.9329833984375,1.902414441108704,voice,Rock---Blues Rock,5.8702664,6.687736
